Iteration,Group,Sex,Age_Group,Permutation_Delta
2743,Japanese,Male,5-40,0.0049292047857800725
2744,Japanese,Male,5-40,0.17709176828291495
2745,Japanese,Male,5-40,-0.1526594196126203
2746,Japanese,Male,5-40,-0.15282142870677196
2747,Japanese,Male,5-40,0.10252016838905376
2748,Japanese,Male,5-40,0.08091035574893435
2749,Japanese,Male,5-40,0.12097251825265953
2750,Japanese,Male,5-40,-0.039798987117538376
2751,Japanese,Male,5-40,-0.05282816511555399
2752,Japanese,Male,5-40,-0.00863783035283383
2753,Japanese,Male,5-40,0.027437629302312416
2754,Japanese,Male,5-40,0.02423225285974895
2755,Japanese,Male,5-40,-0.0848632921544561
2756,Japanese,Male,5-40,0.017495405967137945
2757,Japanese,Male,5-40,-0.05114864988376189
2758,Japanese,Male,5-40,-0.012874257910060471
2759,Japanese,Male,5-40,-0.019435244154345055
2760,Japanese,Male,5-40,0.028165936053762497
2761,Japanese,Male,5-40,0.014350747691403987
2762,Japanese,Male,5-40,-0.09572125641098661
2763,Japanese,Male,5-40,-0.12669615728385497
2764,Japanese,Male,5-40,-0.004207750271980837
2765,Japanese,Male,5-40,0.02746842867878252
2766,Japanese,Male,5-40,0.1462474901276163
2767,Japanese,Male,5-40,-0.0684081116858859
2768,Japanese,Male,5-40,0.09167193769996818
2769,Japanese,Male,5-40,-0.10640646606657933
2770,Japanese,Male,5-40,0.06232284895734619
2771,Japanese,Male,5-40,0.011499945100781783
2772,Japanese,Male,5-40,-0.0009573833628475636
2773,Japanese,Male,5-40,-0.05969738082477005
2774,Japanese,Male,5-40,-0.028205119211374585
2775,Japanese,Male,5-40,-0.015484740392304186
2776,Japanese,Male,5-40,-0.05051764804884207
2777,Japanese,Male,5-40,0.09811297996551671
2778,Japanese,Male,5-40,-0.06355910240091367
2779,Japanese,Male,5-40,-0.0734561934040674
2780,Japanese,Male,5-40,0.04222426906777477
2781,Japanese,Male,5-40,-0.0669086117461688
2782,Japanese,Male,5-40,0.05882309879031333
2783,Japanese,Male,5-40,-0.0336283079753501
2784,Japanese,Male,5-40,0.06539592066861522
2785,Japanese,Male,5-40,0.09188211520569278
2786,Japanese,Male,5-40,-0.04098376253489766
2787,Japanese,Male,5-40,-0.05617033027821172
2788,Japanese,Male,5-40,0.061501694080021485
2789,Japanese,Male,5-40,0.060522235418201786
2790,Japanese,Male,5-40,0.06307761921886357
2791,Japanese,Male,5-40,-0.0037246143471358906
2792,Japanese,Male,5-40,-0.09620319111866138
2793,Japanese,Male,5-40,-0.01776174087667748
2794,Japanese,Male,5-40,-0.0350507999526235
2795,Japanese,Male,5-40,0.0066301150130303466
2796,Japanese,Male,5-40,0.061955547911833664
2797,Japanese,Male,5-40,-0.0216682042221088
2798,Japanese,Male,5-40,-0.08406533250888293
2799,Japanese,Male,5-40,-0.01035201329931601
2800,Japanese,Male,5-40,0.07110347591242272
2801,Japanese,Male,5-40,-0.060843967694401035
2802,Japanese,Male,5-40,-0.037857240269113746
2803,Japanese,Male,5-40,-0.07451619412568045
2804,Japanese,Male,5-40,-0.03011585377317605
2805,Japanese,Male,5-40,0.013553495662933734
2806,Japanese,Male,5-40,-0.004825325799505231
2807,Japanese,Male,5-40,0.13095655353304703
2808,Japanese,Male,5-40,0.09148216242626384
2809,Japanese,Male,5-40,-0.03206936450117226
2810,Japanese,Male,5-40,0.054976372475300295
2811,Japanese,Male,5-40,0.05491870605803095
2812,Japanese,Male,5-40,-0.003496416443873329
2813,Japanese,Male,5-40,-0.005884933574721307
2814,Japanese,Male,5-40,0.011577162133287633
2815,Japanese,Male,5-40,-0.08879735681170109
2816,Japanese,Male,5-40,0.07008168164471584
2817,Japanese,Male,5-40,0.007768104673243625
2818,Japanese,Male,5-40,-0.02592857822326744
2819,Japanese,Male,5-40,-0.05574675761169279
2820,Japanese,Male,5-40,0.0395674351792048
2821,Japanese,Male,5-40,-0.07498462582500687
2822,Japanese,Male,5-40,-0.034649104510298345
2823,Japanese,Male,5-40,-0.04568622052308702
2824,Japanese,Male,5-40,0.017342156343834292
2825,Japanese,Male,5-40,0.08536782236937857
2826,Japanese,Male,5-40,-0.0416676858888525
2827,Japanese,Male,5-40,-0.05780625998672195
2828,Japanese,Male,5-40,0.034572132187109306
2829,Japanese,Male,5-40,0.05088379779375374
2830,Japanese,Male,5-40,-0.013734478819832141
2831,Japanese,Male,5-40,0.042768081136982605
2832,Japanese,Male,5-40,-0.0361639537470535
2833,Japanese,Male,5-40,-0.041166387481349265
2834,Japanese,Male,5-40,0.04122092290557022
2835,Japanese,Male,5-40,0.04927885278042443
2836,Japanese,Male,5-40,-0.07463086396704788
2837,Japanese,Male,5-40,-0.03572312163906188
2838,Japanese,Male,5-40,-0.02580075327295983
2839,Japanese,Male,5-40,-0.021065440740750008
2840,Japanese,Male,5-40,0.05747011031285121
2841,Japanese,Male,5-40,-0.08336475061169679
2842,Japanese,Male,5-40,0.02950851420820788
2843,Japanese,Male,5-40,-0.039074476374460376
2844,Japanese,Male,5-40,0.01675008475098938
2845,Japanese,Male,5-40,-0.05714060122299558
2846,Japanese,Male,5-40,0.06685747700241662
2847,Japanese,Male,5-40,-0.04920897970424676
2848,Japanese,Male,5-40,-0.024228532799460023
2849,Japanese,Male,5-40,-0.057379996764668206
2850,Japanese,Male,5-40,0.016139697458386282
2851,Japanese,Male,5-40,0.06067203752109229
2852,Japanese,Male,5-40,0.004250137892376715
2853,Japanese,Male,5-40,0.037899939834998175
2854,Japanese,Male,5-40,0.016763012738739036
2855,Japanese,Male,5-40,0.0544742233491029
2856,Japanese,Male,5-40,-0.10809210015148607
2857,Japanese,Male,5-40,-0.023629955015786797
2858,Japanese,Male,5-40,0.019436932272912655
2859,Japanese,Male,5-40,-0.07845581406077429
2860,Japanese,Male,5-40,0.0008399823404701134
2861,Japanese,Male,5-40,-0.00023088939267412734
2862,Japanese,Male,5-40,-0.01622711066827942
2863,Japanese,Male,5-40,-0.06292525283050665
2864,Japanese,Male,5-40,-0.06494222661885263
2865,Japanese,Male,5-40,-0.06298018951970574
2866,Japanese,Male,5-40,0.03351832963980095
2867,Japanese,Male,5-40,-0.08652368727613302
2868,Japanese,Male,5-40,-0.057993093732186196
2869,Japanese,Male,5-40,-0.04073430535556466
2870,Japanese,Male,5-40,-0.06785403854606731
2871,Japanese,Male,5-40,-0.1176269277792874
2872,Japanese,Male,5-40,0.060694440198025834
2873,Japanese,Male,5-40,-0.04711320619816206
2874,Japanese,Male,5-40,-0.004328810995866794
2875,Japanese,Male,5-40,0.032497776791784005
2876,Japanese,Male,5-40,0.020253089722336304
2877,Japanese,Male,5-40,0.09620314956754572
2878,Japanese,Male,5-40,0.026819704149563695
2879,Japanese,Male,5-40,0.06411532840247003
2880,Japanese,Male,5-40,0.014137209068457057
2881,Japanese,Male,5-40,0.047886130244185976
2882,Japanese,Male,5-40,-0.01443907247853371
2883,Japanese,Male,5-40,0.0048215605190342625
2884,Japanese,Male,5-40,-0.0667291694550689
2885,Japanese,Male,5-40,-0.028038936133782277
2886,Japanese,Male,5-40,0.039994540344673535
2887,Japanese,Male,5-40,0.0445627256903971
2888,Japanese,Male,5-40,-0.03159928426661196
2889,Japanese,Male,5-40,-0.012239529384335146
2890,Japanese,Male,5-40,0.028494891013086443
2891,Japanese,Male,5-40,0.15812770165018275
2892,Japanese,Male,5-40,0.05427317219130123
2893,Japanese,Male,5-40,0.01537163720345891
2894,Japanese,Male,5-40,-0.09901383861411617
2895,Japanese,Male,5-40,-0.05506220224064684
2896,Japanese,Male,5-40,-0.02773521519676536
2897,Japanese,Male,5-40,-0.06354788325967586
2898,Japanese,Male,5-40,0.07049899417526961
2899,Japanese,Male,5-40,-0.07167064585430638
2900,Japanese,Male,5-40,0.006408821760597094
2901,Japanese,Male,5-40,0.012264581824205534
2902,Japanese,Male,5-40,0.0415685716981653
2903,Japanese,Male,5-40,-0.10039464670017617
2904,Japanese,Male,5-40,0.06976291645010724
2905,Japanese,Male,5-40,0.07595600833843785
2906,Japanese,Male,5-40,-0.042092224987400506
2907,Japanese,Male,5-40,-0.040595098007126795
2908,Japanese,Male,5-40,-0.08135386792011579
2909,Japanese,Male,5-40,0.0036967534405543123
2910,Japanese,Male,5-40,0.02187183340876242
2911,Japanese,Male,5-40,0.1709094406364764
2912,Japanese,Male,5-40,-0.031061340523821812
2913,Japanese,Male,5-40,0.052227881146525545
2914,Japanese,Male,5-40,-0.07878780657710238
2915,Japanese,Male,5-40,-0.041027585569940905
2916,Japanese,Male,5-40,-0.06287953867286245
2917,Japanese,Male,5-40,-0.03000195492817226
2918,Japanese,Male,5-40,-0.03915739941366758
2919,Japanese,Male,5-40,0.11336304545564402
2920,Japanese,Male,5-40,-0.03193017599690773
2921,Japanese,Male,5-40,0.11512398604258278
2922,Japanese,Male,5-40,-0.06697424966318843
2923,Japanese,Male,5-40,-0.07769149062977854
2924,Japanese,Male,5-40,-0.09088958970664152
2925,Japanese,Male,5-40,0.11090686864577415
2926,Japanese,Male,5-40,-0.01884000678866249
2927,Japanese,Male,5-40,0.05294253560714979
2928,Japanese,Male,5-40,0.10943111193373278
2929,Japanese,Male,5-40,-0.033057558729672865
2930,Japanese,Male,5-40,0.00778409373597877
2931,Japanese,Male,5-40,0.11606865145859913
2932,Japanese,Male,5-40,0.014722561538179635
2933,Japanese,Male,5-40,-0.0006583088760834244
2934,Japanese,Male,5-40,0.09181860681604626
2935,Japanese,Male,5-40,0.03581507576809617
2936,Japanese,Male,5-40,0.05828416547092652
2937,Japanese,Male,5-40,-0.0032708182179062018
2938,Japanese,Male,5-40,-0.02856081401527555
2939,Japanese,Male,5-40,0.06346644548515146
2940,Japanese,Male,5-40,-0.04087449810995203
2941,Japanese,Male,5-40,0.010838758267967208
2942,Japanese,Male,5-40,0.00028950585899845116
2943,Japanese,Male,5-40,-0.10985492589750945
2944,Japanese,Male,5-40,0.0212168982781491
2945,Japanese,Male,5-40,-0.006800980751638264
2946,Japanese,Male,5-40,-0.010803195072269567
2947,Japanese,Male,5-40,-0.07200172927169368
2948,Japanese,Male,5-40,-0.012586153028457225
2949,Japanese,Male,5-40,-0.06129272758653803
2950,Japanese,Male,5-40,-0.05823767598970875
2951,Japanese,Male,5-40,0.08202146233490559
2952,Japanese,Male,5-40,0.11029946725969442
2953,Japanese,Male,5-40,0.03836199454873057
2954,Japanese,Male,5-40,0.026859923608669956
2955,Japanese,Male,5-40,-0.05334171484695682
2956,Japanese,Male,5-40,-0.03610388819906496
2957,Japanese,Male,5-40,-0.05069970645227162
2958,Japanese,Male,5-40,-0.021507068507363503
2959,Japanese,Male,5-40,-0.01764452074029421
2960,Japanese,Male,5-40,0.12521273251539156
2961,Japanese,Male,5-40,0.13342064279592858
2962,Japanese,Male,5-40,0.02114809423664954
2963,Japanese,Male,5-40,-0.019151318319432065
2964,Japanese,Male,5-40,0.06684666266851913
2965,Japanese,Male,5-40,-0.027547854429694763
2966,Japanese,Male,5-40,0.00768440143168414
2967,Japanese,Male,5-40,-0.010159591822734182
2968,Japanese,Male,5-40,-0.021531882723643925
2969,Japanese,Male,5-40,0.05243683151128753
2970,Japanese,Male,5-40,0.1621640680685752
2971,Japanese,Male,5-40,-0.04527340142080827
2972,Japanese,Male,5-40,-0.042072427299777004
2973,Japanese,Male,5-40,0.015554696006575552
2974,Japanese,Male,5-40,-0.025511296702887876
2975,Japanese,Male,5-40,0.027667837336724954
2976,Japanese,Male,5-40,0.03657997930845669
2977,Japanese,Male,5-40,-0.0037698768286029694
2978,Japanese,Male,5-40,0.023083183253870487
2979,Japanese,Male,5-40,-0.04388508762794485
2980,Japanese,Male,5-40,0.06670603529998842
2981,Japanese,Male,5-40,-0.07120514645625886
2982,Japanese,Male,5-40,-0.12544889376489898
2983,Japanese,Male,5-40,0.04013938308732268
2984,Japanese,Male,5-40,0.009191549345314964
2985,Japanese,Male,5-40,0.03136570877209177
2986,Japanese,Male,5-40,-0.05484461865351409
2987,Japanese,Male,5-40,0.011261453710860847
2988,Japanese,Male,5-40,-0.030555683451994664
2989,Japanese,Male,5-40,-0.08731242082611734
2990,Japanese,Male,5-40,-0.044638770056031785
2991,Japanese,Male,5-40,-0.04128288596790197
2992,Japanese,Male,5-40,-0.060615408414409266
2993,Japanese,Male,5-40,-0.02208041960118723
2994,Japanese,Male,5-40,-0.05354662832012913
2995,Japanese,Male,5-40,0.004146185087414045
2996,Japanese,Male,5-40,0.057785443197593045
2997,Japanese,Male,5-40,-0.07581198239922471
2998,Japanese,Male,5-40,0.038191606399875955
2999,Japanese,Male,5-40,-0.0047302098582682195
3000,Japanese,Male,5-40,0.007667523767116657
3001,Japanese,Male,5-40,-0.0044441303156166345
3002,Japanese,Male,5-40,-0.07795247491001245
3003,Japanese,Male,5-40,-0.015325263041481962
3004,Japanese,Male,5-40,0.16647425231800428
3005,Japanese,Male,5-40,0.001971968862140905
3006,Japanese,Male,5-40,0.11665149021292387
3007,Japanese,Male,5-40,-0.04290365778116745
3008,Japanese,Male,5-40,0.019956484868889346
3009,Japanese,Male,5-40,-0.04228230381036413
3010,Japanese,Male,5-40,-0.01482483225703235
3011,Japanese,Male,5-40,-0.07417328797589628
3012,Japanese,Male,5-40,-0.08739167177628349
3013,Japanese,Male,5-40,-0.017281643167541105
3014,Japanese,Male,5-40,-0.03917501327782058
3015,Japanese,Male,5-40,0.014339327347227426
3016,Japanese,Male,5-40,-0.007830859732111506
3017,Japanese,Male,5-40,0.05110531953935782
3018,Japanese,Male,5-40,0.037364991686312354
3019,Japanese,Male,5-40,0.030520720397090084
3020,Japanese,Male,5-40,-0.041374577119551725
3021,Japanese,Male,5-40,-0.05327078312310407
3022,Japanese,Male,5-40,-0.008170095983787373
3023,Japanese,Male,5-40,-0.020887861971881083
3024,Japanese,Male,5-40,0.044220955235276804
3025,Japanese,Male,5-40,-0.04525260308840018
3026,Japanese,Male,5-40,0.03461619970676022
3027,Japanese,Male,5-40,0.11601595460072023
3028,Japanese,Male,5-40,-0.0008653984335811327
3029,Japanese,Male,5-40,0.045620502015466746
3030,Japanese,Male,5-40,0.02748910446736197
3031,Japanese,Male,5-40,-0.05576805019730813
3032,Japanese,Male,5-40,0.0491060033631221
3033,Japanese,Male,5-40,0.015511165757753576
3034,Japanese,Male,5-40,-0.019563211340355435
3035,Japanese,Male,5-40,-0.10480688749491707
3036,Japanese,Male,5-40,0.1335918157772662
3037,Japanese,Male,5-40,0.03237253849882915
3038,Japanese,Male,5-40,-0.09007650868589212
3039,Japanese,Male,5-40,0.009196914614863605
3040,Japanese,Male,5-40,-0.0791693517657941
3041,Japanese,Male,5-40,0.02190825651088346
3042,Japanese,Male,5-40,0.04159267502453767
3043,Japanese,Male,5-40,-0.09682376687337713
3044,Japanese,Male,5-40,0.010741137062082462
3045,Japanese,Male,5-40,-0.028955949002538617
3046,Japanese,Male,5-40,-0.1666233347670667
3047,Japanese,Male,5-40,-0.05149006119377786
3048,Japanese,Male,5-40,-0.08422294115319584
3049,Japanese,Male,5-40,-0.06270300078376567
3050,Japanese,Male,5-40,0.029902982150970203
3051,Japanese,Male,5-40,-0.10390638828467358
3052,Japanese,Male,5-40,-0.022043039316760993
3053,Japanese,Male,5-40,-0.07596537504884404
3054,Japanese,Male,5-40,-0.005359930334461582
3055,Japanese,Male,5-40,0.008126506166416192
3056,Japanese,Male,5-40,-0.09890772208317533
3057,Japanese,Male,5-40,-0.09872016163495778
3058,Japanese,Male,5-40,-0.001955077414063755
3059,Japanese,Male,5-40,-0.0699498727137704
3060,Japanese,Male,5-40,0.014640312023149082
3061,Japanese,Male,5-40,-0.016815326166988775
3062,Japanese,Male,5-40,-0.093587284413154
3063,Japanese,Male,5-40,0.008192790927998184
3064,Japanese,Male,5-40,0.021323216870161366
3065,Japanese,Male,5-40,-0.0711365565958082
3066,Japanese,Male,5-40,0.20678621609673908
3067,Japanese,Male,5-40,0.0800226522886176
3068,Japanese,Male,5-40,-0.02098541524251818
3069,Japanese,Male,5-40,-0.03290901245525024
3070,Japanese,Male,5-40,0.12441068714851289
3071,Japanese,Male,5-40,-0.07389884170214622
3072,Japanese,Male,5-40,0.035718660409961966
3073,Japanese,Male,5-40,-0.0728068529752317
3074,Japanese,Male,5-40,-0.07168888446580368
3075,Japanese,Male,5-40,-0.028804747349152393
3076,Japanese,Male,5-40,0.08348958155570818
3077,Japanese,Male,5-40,-0.03115574887960837
3078,Japanese,Male,5-40,-0.042727098039830214
3079,Japanese,Male,5-40,-0.03302273459804583
3080,Japanese,Male,5-40,-0.11707062707228011
3081,Japanese,Male,5-40,-0.006068732196301552
3082,Japanese,Male,5-40,-0.005553460631497975
3083,Japanese,Male,5-40,-0.06604528267120768
3084,Japanese,Male,5-40,-0.07236661665758803
3085,Japanese,Male,5-40,0.03219695365063746
3086,Japanese,Male,5-40,0.07380671648778558
3087,Japanese,Male,5-40,-0.024820674898882844
3088,Japanese,Male,5-40,0.024128278680151327
3089,Japanese,Male,5-40,-0.004060089825635105
3090,Japanese,Male,5-40,0.0873860449893773
3091,Japanese,Male,5-40,-0.010806623191136566
3092,Japanese,Male,5-40,0.013826112779836253
3093,Japanese,Male,5-40,0.019318931558576224
3094,Japanese,Male,5-40,0.03321189088393739
3095,Japanese,Male,5-40,-0.022750839057042782
3096,Japanese,Male,5-40,0.113230432431493
3097,Japanese,Male,5-40,0.005198519410656077
3098,Japanese,Male,5-40,0.13454827220002574
3099,Japanese,Male,5-40,0.1385018451684079
3100,Japanese,Male,5-40,-0.06977344958760945
3101,Japanese,Male,5-40,0.05392990564940159
3102,Japanese,Male,5-40,-0.012804638589764439
3103,Japanese,Male,5-40,-0.0016664548697959969
3104,Japanese,Male,5-40,-0.014228484299461774
3105,Japanese,Male,5-40,0.012157216649384184
3106,Japanese,Male,5-40,0.03482128715453259
3107,Japanese,Male,5-40,0.0020670784305947265
3108,Japanese,Male,5-40,-0.0035813536454945005
3109,Japanese,Male,5-40,-0.09232505904355115
3110,Japanese,Male,5-40,-0.01664742013285969
3111,Japanese,Male,5-40,0.0995172368619257
3112,Japanese,Male,5-40,-0.004729236335279774
3113,Japanese,Male,5-40,-0.08956639153299273
3114,Japanese,Male,5-40,-0.036254804572143584
3115,Japanese,Male,5-40,-0.03218727266053767
3116,Japanese,Male,5-40,-0.03636949796861688
3117,Japanese,Male,5-40,-0.03496433530769805
3118,Japanese,Male,5-40,-0.05344745354228864
3119,Japanese,Male,5-40,0.07935150740060948
3120,Japanese,Male,5-40,-0.06863619236258733
3121,Japanese,Male,5-40,-0.06921450153591668
3122,Japanese,Male,5-40,-0.01527273240728455
3123,Japanese,Male,5-40,-0.04747143475157056
3124,Japanese,Male,5-40,-0.05792370471478647
3125,Japanese,Male,5-40,0.10666749979122647
3126,Japanese,Male,5-40,-0.01940118795856538
3127,Japanese,Male,5-40,0.02860818738489579
3128,Japanese,Male,5-40,-0.104741274729661
3129,Japanese,Male,5-40,0.031629849122293496
3130,Japanese,Male,5-40,-0.120257853084349
3131,Japanese,Male,5-40,-0.07312472091539046
3132,Japanese,Male,5-40,0.015194038627411643
3133,Japanese,Male,5-40,-0.017126652522052366
3134,Japanese,Male,5-40,-0.018509179372323548
3135,Japanese,Male,5-40,-0.054447439444258006
3136,Japanese,Male,5-40,0.006305927243218656
3137,Japanese,Male,5-40,0.07042430451779813
3138,Japanese,Male,5-40,0.059429730969456473
3139,Japanese,Male,5-40,-0.037945929955525814
3140,Japanese,Male,5-40,0.1851639565106471
3141,Japanese,Male,5-40,0.016107987941467172
3142,Japanese,Male,5-40,-0.0637287571337104
3143,Japanese,Male,5-40,-0.007280060272728317
3144,Japanese,Male,5-40,0.04356208248229665
3145,Japanese,Male,5-40,-0.000913083202418008
3146,Japanese,Male,5-40,-0.05228322923583528
3147,Japanese,Male,5-40,-0.0018209781320703833
3148,Japanese,Male,5-40,0.00582991647097586
3149,Japanese,Male,5-40,0.02433540497861708
3150,Japanese,Male,5-40,0.15904239677599707
3151,Japanese,Male,5-40,-0.035506485899809315
3152,Japanese,Male,5-40,0.015717565038471992
3153,Japanese,Male,5-40,-0.050671226620463417
3154,Japanese,Male,5-40,-0.06432342137813962
3155,Japanese,Male,5-40,0.08436972063943737
3156,Japanese,Male,5-40,0.03553550034939579
3157,Japanese,Male,5-40,-0.002960276938037465
3158,Japanese,Male,5-40,-0.09455934898229801
3159,Japanese,Male,5-40,0.09355788279801636
3160,Japanese,Male,5-40,-0.007097993505151612
3161,Japanese,Male,5-40,0.03501749964633616
3162,Japanese,Male,5-40,-0.02601558120347547
3163,Japanese,Male,5-40,-0.0702892295158346
3164,Japanese,Male,5-40,-0.03000270797366178
3165,Japanese,Male,5-40,0.07175948876801397
3166,Japanese,Male,5-40,-0.10311207192788374
3167,Japanese,Male,5-40,0.048840677787558295
3168,Japanese,Male,5-40,0.031462101368023854
3169,Japanese,Male,5-40,-0.09253479275556309
3170,Japanese,Male,5-40,-0.07474117585334783
3171,Japanese,Male,5-40,0.01109431212259393
3172,Japanese,Male,5-40,0.025888273393546823
3173,Japanese,Male,5-40,-0.12144118998144582
3174,Japanese,Male,5-40,-0.06303193690437281
3175,Japanese,Male,5-40,-0.09383926329726511
3176,Japanese,Male,5-40,0.06332831071127765
3177,Japanese,Male,5-40,-0.04768243734634536
